Shop ID,Name,Owner Name,City,State,Latitude,Longitude,Past Performance Score (0-100),Rice Capacity (kg),Rice Current Inventory (kg),Rice Price (INR/kg),Wheat Capacity (kg),Wheat Current Inventory (kg),Wheat Price (INR/kg),Dal Capacity (kg),Dal Current Inventory (kg),Dal Price (INR/kg),Sugar Capacity (kg),Sugar Current Inventory (kg),Sugar Price (INR/kg),Oil Capacity (kg),Oil Current Inventory (kg),Oil Price (INR/kg)
844,"Tella, Dora and Pai",Gaurav Anand,Mumbai,Maharashtra,19.119499443183877,72.87075402095073,99,4855,167,37.46,2598,110,74.78,1306,462,28.39,4817,189,76.69,3609,97,66.76
845,Subramanian Inc,Joshua Menon,Chennai,Tamil Nadu,13.039535320030996,80.29907598424842,61,1598,25,24.38,3417,257,30.04,2434,65,88.66,1696,137,25.0,4594,72,92.2
846,Sagar-Chada,Kala Bera,Delhi,Delhi,28.607176687959928,77.22754438832219,50,865,335,21.41,752,88,82.92,1203,330,44.78,3911,435,22.81,1832,326,86.33
847,Dhar LLC,Jagrati Choudhary,Chennai,Tamil Nadu,13.039911109292945,80.24124014084781,93,3070,475,28.22,1629,432,21.44,3023,44,97.7,1296,456,33.47,2548,29,77.34
848,Oza-Shah,Azaan Keer,Pune,Maharashtra,18.564844858269428,73.87087343972986,54,3919,64,33.78,3764,197,58.62,3139,86,29.43,4392,301,78.23,2349,124,22.61
849,Verma Group,Meera Nadkarni,Kolkata,West Bengal,22.59594867464921,88.32551909565255,79,2976,99,54.48,801,281,46.48,4409,457,96.66,650,310,34.7,1737,209,49.88
850,Soni-Chatterjee,Nidra Raj,Pune,Maharashtra,18.512233386410227,73.88179397983633,79,1290,73,60.84,2477,199,79.22,1664,66,27.28,3749,429,60.92,2518,474,70.55
851,Sethi-Nagar,Siddharth Ghose,Ahmedabad,Gujarat,23.07153617819984,72.55392539059245,66,4069,191,31.25,3263,98,45.02,1119,452,38.48,611,330,27.46,1017,271,61.78
852,Mital Inc,Liam Guha,Lucknow,Uttar Pradesh,26.88817311149565,80.89734806597494,97,1246,170,53.98,4505,26,86.14,3566,258,23.73,1182,443,93.67,1938,212,45.55
853,"Contractor, Bajaj and Oza",Jagvi Sahni,Lucknow,Uttar Pradesh,26.81463646820122,80.99326765454097,96,812,272,47.34,3741,88,67.6,946,421,76.41,1661,352,47.52,4586,132,31.55
854,"Chopra, Gala and Kohli",Bhavya Dass,Chennai,Tamil Nadu,13.130595750704112,80.2762495424106,72,1420,376,34.67,3557,145,83.51,2837,204,88.02,2879,483,92.65,2552,156,64.24
855,"Ghosh, Dutta and Narayanan",Advay Bora,Delhi,Delhi,28.634355442802747,77.2012728636894,64,1577,186,20.55,1050,181,99.15,708,425,54.73,660,281,95.59,4868,46,42.87
856,"Sandhu, Shere and Kata",Maanas Sur,Mumbai,Maharashtra,19.065761237855288,72.85412762631587,86,3329,22,57.36,2087,256,74.33,2960,466,94.28,1925,410,20.49,2812,356,38.64
857,Gour-Grewal,Laban Chad,Lucknow,Uttar Pradesh,26.848378993912814,80.97021613687615,70,2881,390,74.85,2322,188,98.8,3942,423,67.22,4161,165,57.13,2759,362,51.92
858,"Sankaran, Randhawa and Balakrishnan",Ojasvi Shah,Delhi,Delhi,28.592646166489725,77.22467560634746,63,4118,427,38.1,3717,239,22.31,3211,177,70.4,777,277,21.97,3649,381,82.84
859,"Hora, Sengupta and Sanghvi",Pranit Sha,Kolkata,West Bengal,22.536994191357223,88.37343596612587,51,1297,180,30.54,3996,358,47.05,2837,418,87.63,3891,25,92.7,1281,21,59.03
860,Agrawal-Kala,Shivani Rajagopalan,Kolkata,West Bengal,22.52943341048456,88.35693747496909,60,4943,326,90.96,4909,386,28.63,1791,279,43.74,2056,469,61.47,3213,461,37.32
861,Mallick Ltd,Upkaar Grewal,Hyderabad,Telangana,17.39490445871504,78.49906487782903,100,772,107,42.0,4779,195,40.98,2698,343,48.34,2415,452,26.0,1744,440,29.35
862,Chaudry PLC,Abhimanyu Tara,Delhi,Delhi,28.590640202785757,77.16051106842146,88,3510,334,37.89,1212,296,87.11,1900,16,92.48,3607,418,28.82,2916,82,59.92
863,Pau LLC,Yachana Luthra,Bangalore,Karnataka,12.958925981446276,77.60096599710288,87,2273,161,88.57,2675,164,22.59,3155,295,92.08,802,449,50.68,1475,418,83.55
864,Shankar Inc,Jeevika Bandi,Jaipur,Rajasthan,26.933062986987874,75.79830074170795,83,3047,301,85.37,4572,306,61.61,4512,201,98.12,3273,482,95.22,3991,471,72.23
865,Suri-Wable,Vasudha Pillay,Jaipur,Rajasthan,26.914975621955914,75.76225243668382,87,3664,492,55.87,4349,270,65.37,1204,449,92.15,4781,72,75.43,3925,233,38.57
866,"Munshi, Rama and Ramanathan",Vasatika Buch,Delhi,Delhi,28.65050956336117,77.25367337289234,99,1446,451,59.14,2933,7,64.89,1325,171,30.19,3745,114,89.41,916,59,54.94
867,"Comar, Pall and Pandey",Ati Shroff,Lucknow,Uttar Pradesh,26.841608474501093,80.95742581507619,83,3165,205,37.42,3801,37,58.02,1504,406,85.9,1500,50,49.32,714,453,88.42
868,Gera-Mishra,Gaurang Korpal,Kolkata,West Bengal,22.61650570959672,88.3145682129224,67,1006,77,26.26,770,113,83.25,3960,261,52.79,4334,368,23.46,4478,187,34.21
869,"Chad, Desai and Munshi",Faras Zacharia,Ahmedabad,Gujarat,23.03125858711094,72.59151395944174,79,743,15,65.87,2294,338,30.68,876,193,99.26,4506,401,97.95,1635,57,62.57
870,Khare LLC,Chatresh Oza,Jaipur,Rajasthan,26.867448894441242,75.80004865717844,64,1005,326,27.87,2962,55,44.85,1472,148,57.78,2218,170,21.37,4275,258,48.5
871,Goswami LLC,Upasna Setty,Hyderabad,Telangana,17.428626713941323,78.49089900748898,76,3658,95,55.94,4793,430,69.26,4713,374,64.31,4330,267,95.81,2082,161,29.93
872,"Dhaliwal, Vaidya and Rama",Garima Sama,Bangalore,Karnataka,13.017358101508382,77.58450353176424,100,4090,146,95.24,3894,473,75.28,3576,375,62.38,3681,2,49.49,1232,300,23.99
873,Devi-Rajagopal,Chaitaly Mann,Lucknow,Uttar Pradesh,26.87064082298313,80.91766678639726,83,2372,1,96.23,1579,358,52.33,943,34,45.74,3382,209,20.81,3246,305,64.47
874,Grewal-Sur,Balendra Modi,Kolkata,West Bengal,22.532789310087296,88.31473199422273,87,4293,9,39.15,3378,137,90.03,1254,368,26.0,1498,375,75.13,2763,1,21.66
875,"Yogi, Ghose and Ganesan",Darsh Solanki,Kolkata,West Bengal,22.555304464415183,88.40290570254652,82,1692,433,69.93,1103,101,53.24,4104,28,91.65,784,485,98.44,4304,270,28.28
876,Mani-Dey,Charan Manne,Chennai,Tamil Nadu,13.124154866384856,80.26410209727088,73,4925,124,57.93,2085,333,52.22,2671,262,84.21,920,390,97.25,2927,420,47.81
877,Murty Group,Bhavini Sundaram,Hyderabad,Telangana,17.378440331900663,78.509044781785,64,1964,80,90.05,3557,176,22.9,3205,220,31.16,2660,480,32.87,731,142,23.48
878,"Bera, Parmer and Andra",Jonathan Tiwari,Lucknow,Uttar Pradesh,26.896326228652487,80.91911719512142,79,890,484,41.71,4485,168,64.09,3965,52,82.14,3565,389,34.5,4853,187,52.04
879,Deshpande-Hayer,Arunima Krishnan,Jaipur,Rajasthan,26.929467552538235,75.80738676358615,91,4976,139,20.3,1895,338,76.69,3211,420,70.07,2775,337,65.24,902,351,30.43
880,Tiwari-Talwar,Avni Maharaj,Ahmedabad,Gujarat,23.03789940923398,72.60323695664813,100,3877,325,33.0,4188,285,29.16,2907,278,52.73,1994,300,70.98,564,340,47.99
881,Swamy-Sagar,Akshay Choudhury,Hyderabad,Telangana,17.336374555401136,78.46153762603699,66,1172,149,47.96,1099,260,44.43,1122,352,40.32,4384,382,79.15,2737,447,83.29
882,"Sawhney, Suresh and Ganesh",Matthew Sekhon,Jaipur,Rajasthan,26.8639813196233,75.74501451685396,54,3060,287,45.26,1013,374,82.5,2223,391,88.78,3043,341,34.48,1449,464,70.11
883,Balasubramanian and Sons,Parth Lal,Delhi,Delhi,28.570152629574284,77.20489405165968,78,1711,360,83.31,1566,222,49.27,3822,75,76.02,4626,114,96.72,672,481,55.63
884,Bali-Maharaj,Vedhika Golla,Bangalore,Karnataka,12.943134438138255,77.60430957701867,53,1429,339,74.44,3386,198,39.33,2419,493,63.82,4757,166,71.1,3175,223,27.35
885,Yogi LLC,Hemal Chad,Delhi,Delhi,28.601120039182522,77.19230348718054,59,2039,128,43.96,3153,210,73.78,1418,175,68.77,2341,434,87.76,1750,497,69.53
886,Shankar PLC,Mitesh Tandon,Delhi,Delhi,28.644409031849566,77.24129838050418,66,1412,437,56.62,1588,286,35.74,4715,9,27.29,1221,264,63.21,3548,366,33.1
887,"Tandon, Vaidya and Chowdhury",Leela Khanna,Ahmedabad,Gujarat,22.992528201786765,72.58307836078525,59,1143,238,27.64,4885,179,91.65,1081,462,57.91,1901,226,53.14,4505,179,26.13
888,"Comar, Loyal and Peri",Oliver Kade,Mumbai,Maharashtra,19.051335717005966,72.92646595923414,66,1001,57,91.85,3014,249,28.45,4381,116,35.5,945,150,98.17,1137,22,73.12
889,"Barman, Sastry and Kamdar",Chatura Lalla,Ahmedabad,Gujarat,22.979345871933358,72.55851129384301,69,1229,197,94.83,4469,230,76.52,2186,279,36.67,3291,267,66.57,1448,354,92.96
890,Chaudry-Kota,Charles Ganesh,Jaipur,Rajasthan,26.883021740508415,75.81727187639649,73,1783,210,98.38,3784,471,59.96,4409,217,72.9,4267,115,89.35,2760,36,56.85
891,Bali-Sengupta,Mohini Soni,Pune,Maharashtra,18.49728535143822,73.84354489199166,54,2618,401,89.48,2696,481,89.59,2499,174,92.9,3051,87,96.26,2194,106,23.28
892,Pall-Chahal,Vamakshi Walia,Kolkata,West Bengal,22.60858238353913,88.31740079148068,83,4886,389,33.92,4683,22,30.1,3211,233,52.3,2467,317,74.03,642,296,90.42
893,Dalal-Khalsa,Ladli Ramakrishnan,Chennai,Tamil Nadu,13.073833946649914,80.30807229201822,55,4336,44,23.7,1289,47,74.23,900,436,36.62,4388,241,63.92,1960,228,25.36
894,Panchal Ltd,Adweta Dhillon,Kolkata,West Bengal,22.565360133370334,88.35815455148148,51,1419,96,66.37,3975,108,65.76,4148,251,71.9,3231,359,20.28,4387,312,89.4
895,"Sangha, Gandhi and Dewan",Advik Mani,Chennai,Tamil Nadu,13.111098735868936,80.2626389611667,62,4550,278,93.01,3653,295,58.41,3128,294,89.69,3129,328,23.2,792,96,51.35
896,Jhaveri Inc,Lavanya Mutti,Kolkata,West Bengal,22.601109771409572,88.37378454000795,92,2839,22,34.19,2164,5,59.31,2156,450,79.87,2464,332,36.07,2143,280,49.23
897,"Panchal, Walia and Mand",Gunbir Wali,Hyderabad,Telangana,17.39402326591509,78.47746328579797,92,1255,409,20.56,1809,37,77.76,1120,321,89.5,1557,39,34.88,3218,109,63.42
898,"Yohannan, Ganguly and Naik",Rachana Mahajan,Kolkata,West Bengal,22.525431127440267,88.33490293495163,97,2369,460,84.44,1364,168,95.02,746,5,62.92,1257,181,40.38,1337,36,96.57
899,"Master, Mann and Loke",Anamika Loke,Mumbai,Maharashtra,19.10244407280755,72.86866710533761,60,4972,390,26.14,4363,355,27.3,3839,20,80.15,2295,489,44.39,1537,39,91.9
900,"Chandran, Deshmukh and Sabharwal",Aadhya Raman,Delhi,Delhi,28.604777726122915,77.25140268704257,100,1007,334,53.1,3863,282,21.56,3510,72,31.21,2143,208,48.81,771,84,57.63
901,Malhotra Ltd,Wyatt Hayer,Chennai,Tamil Nadu,13.048746261427123,80.22774919456432,96,1936,43,74.31,4024,202,84.46,2868,329,47.86,523,390,53.64,2458,301,75.67
902,Deo and Sons,Pranit Munshi,Lucknow,Uttar Pradesh,26.89095313075201,80.97087766395337,72,3075,26,38.94,4286,324,28.65,4494,35,51.16,1739,272,27.91,2869,187,66.43
903,Nagy and Sons,Abhiram Bir,Bangalore,Karnataka,13.003012568559116,77.61311343098745,65,3926,281,26.72,523,312,98.94,2339,386,60.9,4650,118,23.39,1305,239,75.48
904,"Ramaswamy, Suri and Dhar",Nisha Chaudhari,Bangalore,Karnataka,13.002184453261783,77.54539644047455,80,1058,96,81.6,3503,272,69.55,3403,232,94.33,3597,381,73.92,3674,357,86.35
905,"Luthra, Sachdeva and Prashad",Sanaya Panchal,Ahmedabad,Gujarat,23.027838018786575,72.54688822489149,60,3602,462,70.41,810,243,72.07,4895,215,89.94,1804,433,62.99,1382,487,22.76
906,Borra-Chander,Bhanumati Krishnamurthy,Lucknow,Uttar Pradesh,26.879555559790607,80.97512928483198,65,4122,35,99.08,1731,326,35.91,4998,469,30.76,3042,23,55.53,1331,353,46.06
907,Varma-Mall,Bahadurjit Bajwa,Pune,Maharashtra,18.492006011624476,73.88763243982854,57,4899,108,47.54,4288,474,39.22,4191,496,33.82,4212,257,70.76,3671,18,96.75
908,"Pillay, Sha and Sura",Dakshesh Kalla,Chennai,Tamil Nadu,13.065374254203006,80.25614249487931,53,4557,54,24.94,3211,46,72.75,4341,205,48.61,4455,482,86.21,2691,346,95.95
909,Agate-Chander,Jagdish Chadha,Lucknow,Uttar Pradesh,26.823849875418187,80.91937835902894,89,4215,191,78.75,921,248,92.78,4848,425,43.26,4803,91,54.22,2540,392,20.9
910,"Shanker, Parmar and Bhatnagar",Keya Goyal,Mumbai,Maharashtra,19.03625679625836,72.86697307432715,53,1801,218,61.74,2273,78,98.59,1892,428,69.18,4728,466,71.29,2094,324,36.12
911,"Rao, Kamdar and Sanghvi",Qarin Kulkarni,Bangalore,Karnataka,13.004487127625296,77.57948900750418,74,2655,184,37.06,4068,109,35.84,4250,43,92.22,1805,160,96.29,2126,260,99.5
912,Talwar LLC,Unni Borra,Jaipur,Rajasthan,26.948281677116817,75.80499407829969,52,1192,68,82.54,1446,12,30.73,4755,90,96.98,4964,148,87.17,4084,472,59.43
913,Mander-Nazareth,Aradhana Sane,Mumbai,Maharashtra,19.060478142007266,72.87388434812752,81,4850,316,36.3,1686,394,24.51,3508,416,72.29,3674,116,54.08,773,409,65.83
914,"De, Sundaram and Oza",Aarini Edwin,Jaipur,Rajasthan,26.863725103350394,75.76689428888587,52,1978,129,40.85,2334,379,89.46,4800,315,87.05,4128,457,71.58,1089,402,33.31
915,"Bava, Batra and Chaudhary",Aradhana Bhatia,Chennai,Tamil Nadu,13.073809360888045,80.29289292275158,76,756,54,27.4,2064,364,43.58,3838,469,62.02,1281,52,34.17,3200,157,91.55
916,"Sharaf, Babu and Dash",Lipika Natarajan,Hyderabad,Telangana,17.357959816075397,78.44845513001502,78,2930,377,51.95,2447,89,20.14,4014,92,36.67,1066,301,64.84,1082,483,38.5
917,Sastry Group,Aarna Lanka,Mumbai,Maharashtra,19.10006261488944,72.9139972398987,81,941,96,53.51,1808,341,37.91,1259,466,61.98,4632,44,98.51,4133,303,35.17
918,Sangha and Sons,Ridhi Boase,Chennai,Tamil Nadu,13.105940104905839,80.27219333499133,99,2381,335,61.16,3486,347,47.24,3268,338,64.41,4773,264,61.47,2490,111,38.25
919,"Deo, Mittal and Dutt",Sai Ramaswamy,Kolkata,West Bengal,22.57673696101573,88.348422995367,100,3146,86,76.72,886,279,99.28,3588,453,79.4,1138,485,94.21,1758,143,93.57
920,Chander-Patel,Vyanjana Chopra,Lucknow,Uttar Pradesh,26.88486624823327,80.90834953910878,68,4320,293,92.49,1661,220,61.88,2615,492,37.59,4200,261,52.59,3366,255,76.23
921,Butala-Prabhu,Raagini Kamdar,Bangalore,Karnataka,12.943836130474818,77.59652245707802,70,2235,118,31.02,3758,72,36.38,4728,82,49.46,4667,306,99.91,4238,454,81.49
922,"Gandhi, Ben and Randhawa",Riya Lad,Pune,Maharashtra,18.47617321592251,73.84580328691274,54,4235,207,24.35,4433,233,46.79,2223,332,49.12,2899,233,66.34,1071,17,50.16
923,"Mody, Kaur and Sanghvi",Bakhshi Bora,Bangalore,Karnataka,12.955167383303907,77.61953904528012,67,3145,333,21.48,3347,259,46.42,3466,281,96.76,3170,374,23.38,1044,183,92.73
924,"Chand, Chandran and Agarwal",Zashil Sehgal,Ahmedabad,Gujarat,23.034130048592573,72.5770878443172,77,518,412,31.49,1939,112,21.58,929,469,55.52,1672,34,66.94,4722,404,83.15
925,Sood Inc,Widisha Dixit,Mumbai,Maharashtra,19.068894433343015,72.88179050038381,91,1624,153,72.64,3942,45,30.81,2855,20,80.41,2220,337,41.97,1137,286,80.05
926,Kara PLC,Baljiwan Ramakrishnan,Lucknow,Uttar Pradesh,26.83788647404175,80.97155946307458,71,4485,34,78.2,4980,273,75.62,2959,227,80.06,604,436,22.6,540,384,97.68
927,"Saxena, Andra and Anand",Max Narayan,Delhi,Delhi,28.596655216518013,77.21366852550993,70,3154,78,82.92,555,42,29.62,4692,375,41.24,2182,402,85.67,4892,130,49.3
928,"Oza, Dara and Sami",Aarush Varma,Mumbai,Maharashtra,19.089141892121837,72.8809504066416,55,2580,66,39.5,3824,207,38.46,2218,129,65.75,4816,196,42.06,2120,478,68.88
929,"Deo, Sridhar and Bobal",Vanya Sarin,Mumbai,Maharashtra,19.07557037502319,72.92101272344084,50,2047,342,44.47,605,416,48.06,1765,174,91.54,2349,24,83.72,4172,280,92.79
930,Rajagopal Inc,Ekaraj Zachariah,Pune,Maharashtra,18.48468419648143,73.87590736470244,54,1361,412,58.65,3701,348,80.62,1808,107,58.02,1362,394,43.06,4637,244,83.27
931,"Chaudry, Chauhan and Munshi",Aarush Rajagopalan,Pune,Maharashtra,18.481828576999796,73.88318009724593,90,654,33,25.05,1169,102,66.59,1550,413,95.61,3945,201,35.55,4628,7,65.07
932,Mistry-Devan,Jairaj Wason,Bangalore,Karnataka,12.942031638339898,77.59538050639588,61,3994,96,68.89,4971,123,75.12,3973,282,37.16,3065,272,97.91,1799,192,26.1
933,Deol-Dhar,Gauri Mitter,Chennai,Tamil Nadu,13.110348930265102,80.28183366022166,75,1404,168,98.7,1242,9,65.36,2749,70,25.93,798,35,48.93,659,317,72.22
934,Wali PLC,Christopher Chana,Jaipur,Rajasthan,26.929724643935455,75.7781119056826,95,1769,168,48.86,1466,328,74.69,3309,403,91.32,3408,473,68.11,2452,390,62.12
935,Gala Group,Harini Buch,Chennai,Tamil Nadu,13.054890046078437,80.29216412749088,83,904,150,80.23,807,186,20.23,3421,49,87.81,4637,222,68.8,2231,6,34.73
936,Kala-Doshi,Bimala Jain,Jaipur,Rajasthan,26.935531651970333,75.80702754190538,98,1343,70,60.0,2638,30,94.47,4541,94,99.41,1270,351,64.84,2946,135,90.58
937,Savant-Kalla,Balveer Rajagopalan,Ahmedabad,Gujarat,23.056111770320726,72.60353883629007,63,2282,2,30.22,3964,155,28.87,2917,278,74.35,3039,276,93.18,3662,18,47.46
938,Chaudhry and Sons,Chandani Ramakrishnan,Jaipur,Rajasthan,26.910909465997957,75.7706628395837,75,2064,313,66.58,609,59,52.5,1032,396,94.94,1962,17,73.96,2232,400,51.0
939,Rajagopalan LLC,Jagrati Sur,Jaipur,Rajasthan,26.9155577396775,75.78835617954094,94,1684,31,43.99,4132,248,81.68,1398,336,86.16,4354,187,52.3,1080,138,73.79
940,Murty-Dey,Raksha Gupta,Bangalore,Karnataka,13.007097401956148,77.63285598767723,76,1246,286,22.75,4935,386,54.82,3154,131,87.55,3618,401,88.99,719,366,59.1
941,Malhotra Ltd,Balendra Hans,Bangalore,Karnataka,12.92293676832594,77.58557392364429,58,2225,81,70.79,2415,373,95.75,1969,397,65.53,2632,256,34.49,4974,488,27.14
942,Kothari PLC,William Suresh,Jaipur,Rajasthan,26.94275376594626,75.82747740285463,75,3688,42,88.71,4763,438,57.41,3420,275,50.59,2209,141,63.54,2249,176,51.0
943,"Mane, Bala and Mitra",Dev Zachariah,Delhi,Delhi,28.570597361202527,77.24673504531329,96,770,390,47.58,1056,269,90.0,1752,379,94.76,1490,135,96.04,1970,10,27.56
944,Vasa PLC,Xalak Walla,Jaipur,Rajasthan,26.93670815396314,75.82209278837634,71,4456,104,51.22,604,441,84.87,1269,12,54.57,1210,449,70.03,4828,485,35.26
945,"Gulati, Ramanathan and Merchant",Amol Bansal,Hyderabad,Telangana,17.39983180074521,78.44411054225749,96,671,0,91.28,2547,216,98.48,1333,2,63.11,4804,306,85.36,1894,40,20.57
946,"Bhagat, Khatri and Talwar",Daksh Nazareth,Delhi,Delhi,28.615236821022492,77.25792177539577,79,773,60,85.09,645,398,94.12,2709,473,55.69,538,78,72.28,1421,445,34.51
947,Chowdhury-Khosla,Nidra Dani,Hyderabad,Telangana,17.434718235390296,78.49260592849465,92,2806,269,77.2,3263,1,91.85,3924,473,65.19,1775,443,87.15,3273,113,46.44
948,Bobal-Wable,Tara Yadav,Bangalore,Karnataka,12.943611132590476,77.57965205342862,97,1658,179,39.9,1373,23,78.53,1591,465,57.64,1936,417,95.56,4962,179,63.06
949,Patel LLC,Viraj Bora,Ahmedabad,Gujarat,22.979371367772398,72.55835741994268,66,2206,223,92.82,798,205,49.36,1696,223,23.84,3493,291,41.83,3934,193,93.54
950,Ram PLC,Lohit Suresh,Hyderabad,Telangana,17.33953192789609,78.47169449395297,75,2271,5,32.35,3738,319,28.49,4414,461,90.56,1969,61,33.57,4082,195,63.23
951,Pau-Gera,Urishilla Bath,Delhi,Delhi,28.630068428839987,77.20739893681798,85,921,102,70.14,1145,495,75.09,2160,174,55.55,2599,128,58.72,1618,497,76.45
952,Bora-Badal,Kalpit Atwal,Delhi,Delhi,28.641180957329034,77.21384191629936,50,1709,9,22.3,3578,198,98.29,760,386,67.12,873,498,76.15,2365,347,48.61
953,"Bir, Atwal and Lala",Chandresh Mohanty,Jaipur,Rajasthan,26.920501509337512,75.77990709776262,57,1390,70,71.5,3011,355,78.13,2764,384,31.14,4751,340,38.18,4811,224,80.13
954,Baral Inc,Tanmayi Garde,Lucknow,Uttar Pradesh,26.874895997715793,80.97137469923959,98,3767,89,42.17,1283,113,94.3,1685,89,20.27,4525,297,20.33,1224,330,69.64
955,Toor-Mangat,Hitesh Comar,Pune,Maharashtra,18.538147341482347,73.88255018809164,84,1973,225,55.97,870,279,84.34,2949,407,39.62,1613,256,47.43,1211,322,56.78
956,"Thaker, Sagar and Sampath",Thomas Bhatnagar,Bangalore,Karnataka,12.98871574733797,77.6066473785052,64,3743,157,47.62,986,154,33.05,4033,240,76.37,3226,479,97.51,2325,423,35.5
957,"Ratti, Butala and Yadav",Pooja Nazareth,Pune,Maharashtra,18.536648394694158,73.84139626597346,96,4978,227,33.82,2537,164,39.94,4870,34,27.94,2898,211,75.6,4426,260,44.28
958,"Dua, Mall and Chacko",Ekta Dara,Kolkata,West Bengal,22.59759777984521,88.40472284887004,71,2681,404,69.76,3696,485,47.35,4801,13,92.71,3734,53,52.11,890,115,69.68
959,Brar-Vaidya,Ekanta Kala,Pune,Maharashtra,18.53094117575076,73.85001631113153,63,1949,125,90.56,1860,221,33.46,3844,194,37.2,1765,174,35.41,1570,468,54.08
960,Dugal PLC,Oscar Nayak,Lucknow,Uttar Pradesh,26.885612792394,80.9540806754512,75,3596,443,96.73,4787,90,66.53,1366,396,36.37,3623,99,48.49,4987,149,91.15
961,Raman-Bhatti,Jai Mahal,Kolkata,West Bengal,22.598426729205606,88.34459045131946,77,3756,208,35.39,2761,166,98.04,592,430,34.52,1153,38,33.59,3265,117,38.79
962,Sarkar-Khare,Ojasvi Ganguly,Kolkata,West Bengal,22.561221199281704,88.3727504935159,72,3656,96,77.39,3121,446,80.92,3678,305,21.12,4658,413,28.5,4980,164,25.85
963,Konda Inc,Nitesh Sarna,Jaipur,Rajasthan,26.886550062799284,75.75879126370364,63,2090,73,73.15,1456,206,53.87,1851,333,81.74,1008,262,92.54,2928,251,67.15
964,D’Alia-Setty,Banjeet Deol,Lucknow,Uttar Pradesh,26.84740596467387,80.91499203808154,73,4739,114,47.47,880,281,20.36,864,212,90.0,2839,149,99.81,4994,266,90.88
965,"Bhakta, More and Gill",Krisha Dugar,Mumbai,Maharashtra,19.084466809016583,72.84106505814106,51,4481,190,21.53,4149,64,45.06,4218,409,69.13,3662,120,33.13,2647,43,49.18
966,Arora Ltd,Vidhi Buch,Bangalore,Karnataka,13.003783094658536,77.61055107686407,94,1935,494,75.18,738,375,62.14,2424,2,35.06,2187,177,24.36,4072,469,71.82
967,Apte and Sons,Abhimanyu Gola,Mumbai,Maharashtra,19.053194603941847,72.8969358922461,75,723,169,95.64,1605,3,45.94,3595,178,42.82,1888,300,46.38,4978,488,38.51
968,Palan-Virk,Bhanumati Saha,Bangalore,Karnataka,13.01550684794503,77.60823742815333,63,719,306,70.57,1886,156,28.88,3038,39,58.07,2697,329,56.93,3254,180,64.68
969,"Lad, Ganesan and Prabhu",Jonathan Jhaveri,Mumbai,Maharashtra,19.078872441909844,72.9102917707316,100,4774,447,54.82,3052,248,55.42,1796,451,96.35,4411,119,36.39,3763,76,82.94
970,Luthra Ltd,Anika Virk,Chennai,Tamil Nadu,13.102164095889373,80.2425715612998,56,2154,203,62.01,2749,256,40.26,2776,163,39.79,3428,71,44.11,4325,373,89.36
971,Balan LLC,Nisha Khare,Hyderabad,Telangana,17.417376739579915,78.44301402929274,52,764,55,35.97,2027,234,92.74,502,306,78.53,1015,218,36.07,3916,115,28.41
972,Magar-Viswanathan,Baljiwan Gole,Chennai,Tamil Nadu,13.114193972854055,80.29850252431447,96,1453,207,80.04,2167,305,28.14,3992,234,55.16,4158,393,81.94,2557,444,48.51
973,Lall Ltd,Gaurang Mitra,Pune,Maharashtra,18.568730565681847,73.88537083407074,72,4233,40,79.71,4632,365,23.93,2253,256,43.83,2333,397,77.01,2811,66,71.17
974,"Bose, Taneja and Shah",Omya Agrawal,Lucknow,Uttar Pradesh,26.866594882848737,80.93303472137944,95,3274,31,31.64,3191,469,20.43,1410,359,56.47,529,301,70.8,3379,12,22.78
975,"Parsa, Bhakta and Tata",Rehaan Dalal,Ahmedabad,Gujarat,22.97561490927934,72.5473576449275,92,3624,14,90.24,4172,394,46.25,806,494,25.7,3714,122,50.98,4142,91,75.25
976,"Ganesan, Pillai and Dugar",Janaki Zacharia,Kolkata,West Bengal,22.564124097233407,88.4027464109923,96,979,61,41.54,2496,73,72.83,4731,416,83.89,825,243,92.72,3109,245,62.24
977,Chauhan-D’Alia,Ucchal Joshi,Chennai,Tamil Nadu,13.095703987848,80.30651203942512,94,4014,154,98.58,1925,186,78.43,4515,390,39.46,4266,373,97.56,1930,266,43.09
978,Upadhyay Inc,Chatresh Hari,Kolkata,West Bengal,22.56549849318409,88.33400651520499,67,1853,283,50.63,3312,61,56.26,1938,372,78.03,4611,74,33.89,2413,138,85.17
979,Arora and Sons,Manthan Som,Ahmedabad,Gujarat,23.005029061836176,72.61149608956904,87,3822,208,34.23,3747,336,74.75,1372,115,25.47,610,5,37.84,1257,340,43.2
980,Sodhi LLC,Patrick Dutta,Ahmedabad,Gujarat,23.03917719097839,72.5308327426291,84,4378,319,48.14,3092,163,48.79,1641,51,96.41,606,20,62.05,2634,243,99.31
981,Doctor-Gola,Chatura Patla,Ahmedabad,Gujarat,22.99740087361091,72.57907023988577,100,1389,493,55.21,1990,55,73.42,1165,375,35.44,2926,189,27.3,2412,340,85.31
982,Saini and Sons,Shaurya Saran,Kolkata,West Bengal,22.53209179368217,88.41378926120333,64,4354,186,25.54,1724,110,23.25,708,394,90.62,4878,224,54.92,2239,390,76.64
983,Kothari-Saha,Gaurika Setty,Lucknow,Uttar Pradesh,26.797271858136078,80.94278257532231,74,1424,497,66.26,3087,217,51.26,1451,410,84.76,4864,402,66.54,3717,272,24.91
